FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18
21225,KY,Union County,37.658029,-87.95165,43.8,47067,45.9
21229,KY,Washington County,37.754209,-85.175416,39.4,50246,42
21237,KY,Wolfe County,37.743774,-83.495068,33.1,30144,37.8
21239,KY,Woodford County,38.042789,-84.748147,132.1,66164,27.5
22027,LA,Claiborne Parish,32.827585,-92.991125,22.8,33659,41.4
22059,LA,LaSalle Parish,31.680836,-92.161809,23.8,45742,41.8
22067,LA,Morehouse Parish,32.820008,-91.800399,35.2,34023,44.2
22081,LA,Red River Parish,32.101213,-93.34905,23.4,36865,40
22107,LA,Tensas Parish,32.001489,-91.342576,8.7,28962,47.1
23001,ME,Androscoggin County,44.167681,-70.207435,230.2,49935,36.5
23003,ME,Aroostook County,46.727057,-68.64941,10.8,39450,37.2
23009,ME,Hancock County,44.564906,-68.370703,34.3,52148,32.3
23011,ME,Kennebec County,44.417012,-69.765764,140.8,52154,32.9
23013,ME,Knox County,44.042045,-69.038515,108.8,56678,33.5
23023,ME,Sagadahoc County,43.916694,-69.843994,139.1,65969,30.1
24001,MD,Allegany County,39.612309,-78.703108,177,43535,41.9
24009,MD,Calvert County,38.521358,-76.525864,416.3,106270,30.3
24047,MD,Worcester County,38.222133,-75.309932,109.9,59266,31.6
24510,MD,Baltimore city,39.300214,-76.610516,7671.5,50501,29.9
25009,MA,Essex County,42.642711,-70.865107,1508.8,76373,25.2
25015,MA,Hampshire County,42.339459,-72.663694,299.8,74456,23.6
26003,MI,Alger County,47.080077,-86.564108,10.5,47441,44.3
26007,MI,Alpena County,44.894954,-83.426574,51.8,42792,33.5
26011,MI,Arenac County,44.03687,-83.740675,43.8,42540,42.3
26017,MI,Bay County,43.699711,-83.978701,243.7,50576,34.7
26023,MI,Branch County,41.918585,-85.066523,89.4,50477,41.3
26031,MI,Cheboygan County,45.47612,-84.495271,36.6,48589,37.9
26035,MI,Clare County,43.991137,-84.838325,54.8,39394,38.2
26041,MI,Delta County,45.805101,-86.901373,31.7,49292,33.3
26051,MI,Gladwin County,43.98975,-84.389816,51.2,44635,39.6
26053,MI,Gogebic County,46.488054,-89.788314,14.9,39934,37.6
26059,MI,Hillsdale County,41.864475,-84.642409,78.1,50388,38.5
26071,MI,Iron County,46.170249,-88.540409,10.1,40959,43.8
26085,MI,Lake County,43.995187,-85.8114,20.3,36044,42.6
26087,MI,Lapeer County,43.088633,-83.224325,137.4,65209,35.7
26095,MI,Luce County,46.940602,-85.582368,7.4,43196,38.5
26097,MI,Mackinac County,46.167981,-85.303756,10.9,46645,34.3
26099,MI,Macomb County,42.671467,-82.910869,1754.9,62191,29.7
26101,MI,Manistee County,44.350385,-86.602967,45.6,47401,36.1
26111,MI,Midland County,43.648378,-84.37922,162,58057,29
26115,MI,Monroe County,41.916097,-83.487106,276.7,62522,36.1
26121,MI,Muskegon County,43.289258,-86.751892,344.9,49960,34.5
26131,MI,Ontonagon County,47.216604,-89.500461,5.2,40798,40.7
26137,MI,Otsego County,45.021794,-84.576597,46.9,51292,33.9
26141,MI,Presque Isle County,45.489515,-83.384019,20.3,45502,39.4
26143,MI,Roscommon County,44.339517,-84.611272,47.1,38613,40.7
26145,MI,Saginaw County,43.328267,-84.05541,250.2,48805,33.6
26147,MI,St. Clair County,42.928804,-82.668914,226.1,56557,34.4
26155,MI,Shiawassee County,42.951545,-84.146352,133.1,54149,36.3
26157,MI,Tuscola County,43.487902,-83.436618,69.4,51113,41.7
27001,MN,Aitkin County,46.602446,-93.41976,8.9,44016,37.7
27005,MN,Becker County,46.937629,-95.741757,24.7,59440,32
27007,MN,Beltrami County,47.878825,-94.986698,17.7,47073,28.1
27017,MN,Carlton County,46.603818,-92.671044,41.1,60412,34.2
27021,MN,Cass County,46.951427,-94.333773,14.1,48651,33.2
27023,MN,Chippewa County,45.028625,-95.564108,21.4,53540,35.9
27025,MN,Chisago County,45.505444,-92.903849,129.9,82814,33.9
27031,MN,Cook County,47.538571,-90.29019,3.6,54465,22.9
27035,MN,Crow Wing County,46.491114,-94.071213,62.6,53481,30.3
27049,MN,Goodhue County,44.406178,-92.716,61,67039,32.9
27059,MN,Isanti County,45.562431,-93.296339,86.8,73468,33.8
27063,MN,Jackson County,43.673025,-95.149704,14.6,57786,34.2
27065,MN,Kanabec County,45.94776,-93.297788,31.1,56950,40.2
27073,MN,Lac qui Parle County,44.999855,-96.176836,9.5,52445,36.8
27075,MN,Lake County,47.517111,-91.411704,5.2,61015,31.5
27077,MN,Lake of the Woods County,48.7681,-94.904634,3.1,52058,39
27085,MN,McLeod County,44.821644,-94.27232,74.6,61959,36.4
27093,MN,Meeker County,45.123156,-94.527346,38.3,66557,36.3
27097,MN,Morrison County,46.020484,-94.266619,29.5,57471,38.4
27107,MN,Norman County,47.32947,-96.463807,7.9,48799,38.3
27119,MN,Polk County,47.774254,-96.400027,16,60180,32.3
27125,MN,Red Lake County,47.865487,-96.08718,9.5,54412,38.4
27133,MN,Rock County,43.669587,-96.263238,20.1,63503,33.5
27137,MN,St. Louis County,47.583852,-92.463645,32,53833,28
27153,MN,Todd County,46.066569,-94.900576,26.3,58113,36.4
27159,MN,Wadena County,46.586784,-94.988331,25.8,46312,37.2
27167,MN,Wilkin County,46.362335,-96.476657,8.8,61387,29.7
27173,MN,Yellow Medicine County,44.715736,-95.862756,13.8,56528,35.5
28003,MS,Alcorn County,34.886648,-88.581014,92.6,40010,32.6
28011,MS,Bolivar County,33.799278,-90.884476,39,33116,24.7
28019,MS,Choctaw County,33.345964,-89.251332,20.4,38479,38
28025,MS,Clay County,33.661734,-88.783326,50.3,38121,33.9
28027,MS,Coahoma County,34.22867,-90.603165,47.3,29380,24.5
28041,MS,Greene County,31.212846,-88.634811,20.2,42022,35.6
28045,MS,Hancock County,30.391437,-89.47985,92.7,49843,27.2
28055,MS,Issaquena County,32.754977,-90.988552,3.4,26936,37.7
28057,MS,Itawamba County,34.281075,-88.363127,43.9,45720,30.2
28065,MS,Jefferson Davis County,31.564734,-89.826626,30.6,31739,35.8
28081,MS,Lee County,34.288965,-88.680887,184.3,51088,25
28093,MS,Marshall County,34.76619,-89.504231,52.6,40285,40.1
28103,MS,Noxubee County,33.10627,-88.565787,16.6,32167,32.2
28117,MS,Prentiss County,34.620866,-88.52224,60.9,41281,33.7
28131,MS,Stone County,30.790184,-89.112297,39.9,44622,34.1
28139,MS,Tippah County,34.763618,-88.918819,48.6,39833,35.9
28141,MS,Tishomingo County,34.737699,-88.236067,46.2,41455,41
28143,MS,Tunica County,34.652201,-90.37177,23.7,33143,31.1
28145,MS,Union County,34.489101,-89.0023,65.3,46600,31.6
28153,MS,Wayne County,31.64476,-88.682057,25.6,37401,37.7
28155,MS,Webster County,33.612048,-89.283836,24.4,43349,36.8
28157,MS,Wilkinson County,31.160249,-91.325567,14.6,29900,40.3
29001,MO,Adair County,40.190666,-92.603592,45.1,40395,35.8
29003,MO,Andrew County,39.988863,-94.803551,40,57459,38.1
29005,MO,Atchison County,40.431846,-95.437555,10.4,49122,39.6
29007,MO,Audrain County,39.21448,-91.843415,36.9,44340,46.4
29013,MO,Bates County,38.257217,-94.339246,20.4,45955,46.2
29015,MO,Benton County,38.301036,-93.287942,27.1,40025,40.8
29023,MO,Butler County,36.71518,-90.40313,61.6,38067,36
29027,MO,Callaway County,38.835966,-91.924089,53.1,53970,37.2
29029,MO,Camden County,38.031995,-92.765138,67.1,48580,37.7
29039,MO,Cedar County,37.733655,-93.850014,29.5,37288,40.2
29041,MO,Chariton County,39.517969,-92.961621,10.4,48421,48.9
29043,MO,Christian County,36.969739,-93.187614,137.6,58057,30.4
29045,MO,Clark County,40.407275,-91.729472,14.1,46832,44
29049,MO,Clinton County,39.608723,-94.395803,49.5,58641,39.4
29053,MO,Cooper County,38.845386,-92.812323,31.2,52513,38.8
29055,MO,Crawford County,37.966561,-91.313933,33.3,42774,39.3
29059,MO,Dallas County,37.683583,-93.033812,31,38765,42.1
29065,MO,Dent County,37.60325,-91.495916,20.8,39392,40.4
29069,MO,Dunklin County,36.153025,-90.062254,59.1,37331,37.4
29077,MO,Greene County,37.258196,-93.340641,407.5,44799,28.2
29079,MO,Grundy County,40.112541,-93.565054,23.6,40315,40
29083,MO,Henry County,38.386491,-93.792628,32,44978,42.5
29085,MO,Hickory County,37.9367,-93.322835,24.1,35025,43.4
29087,MO,Holt County,40.095724,-95.219072,10.6,47191,43.9
29089,MO,Howard County,39.143365,-92.695926,21.9,45767,38.5
29091,MO,Howell County,36.774369,-91.887368,43.6,36762,39.6
29093,MO,Iron County,37.62596,-90.699627,19.3,37755,42.2
29099,MO,Jefferson County,38.257414,-90.543138,333.1,65150,31.8
29103,MO,Knox County,40.136776,-92.146809,8.2,39309,46.1
29109,MO,Lawrence County,37.106135,-93.833262,63.2,45074,37
29111,MO,Lewis County,40.084559,-91.728803,20.2,48179,45.9
29113,MO,Lincoln County,39.058568,-90.957771,83.9,62238,42.2
29123,MO,Madison County,37.473235,-90.345453,24.7,40191,34.4
29125,MO,Maries County,38.162615,-91.923601,17.4,46371,40.3
29127,MO,Marion County,39.807538,-91.635379,65.9,49393,38.2
29131,MO,Miller County,38.21672,-92.429871,41.8,47225,43.1
29135,MO,Moniteau County,38.633037,-92.583642,37.6,57047,42.3
29137,MO,Monroe County,39.49827,-92.006458,13.6,46216,48.3
29141,MO,Morgan County,38.420807,-92.874835,34.4,45276,40.1
29143,MO,New Madrid County,36.594261,-89.655949,28.1,38093,44.3
29147,MO,Nodaway County,40.360484,-94.883281,26.6,46698,38.6
29149,MO,Oregon County,36.684867,-91.402902,13.8,32720,40.2
29153,MO,Ozark County,36.649643,-92.45858,13.1,34367,44.6
29155,MO,Pemiscot County,36.209916,-89.785942,37.1,31831,41.3
29159,MO,Pettis County,38.727367,-93.285207,61.9,45254,34.5
29163,MO,Pike County,39.344178,-91.171042,27.6,43591,45.1
29167,MO,Polk County,37.616761,-93.400817,49,45336,37.1
29169,MO,Pulaski County,37.824835,-92.207022,95.5,52532,27.6
29171,MO,Putnam County,40.478606,-93.014531,9.6,40866,41
29173,MO,Ralls County,39.553455,-91.524787,21.6,57549,49
29175,MO,Randolph County,39.441601,-92.492725,52.7,44975,35.4
29177,MO,Ray County,39.308401,-93.995746,41.3,58693,46
29181,MO,Ripley County,36.648902,-90.86706,22.4,32802,42
29186,MO,Ste. Genevieve County,37.89018,-90.18117,36.4,59043,40
29187,MO,St. Francois County,37.810707,-90.473868,144.6,45584,37.7
29197,MO,Schuyler County,40.469361,-92.519016,14.4,39463,46.9
29199,MO,Scotland County,40.447686,-92.142824,11.1,42053,39
29205,MO,Shelby County,39.797531,-92.088719,12.7,44564,42.6
29209,MO,Stone County,36.747857,-93.467782,69.4,46026,33.1
29211,MO,Sullivan County,40.209587,-93.109783,10.4,41978,49.3
29213,MO,Taney County,36.649827,-93.042819,81.7,40887,34
29215,MO,Texas County,37.314257,-91.964478,22.1,34824,39.9
29221,MO,Washington County,37.942315,-90.897056,33.2,38591,38.7
29223,MO,Wayne County,37.113825,-90.460868,17.8,33703,37.5
30001,MT,Beaverhead County,45.133863,-112.892869,1.7,47674,29.2
30003,MT,Big Horn County,45.407869,-107.518163,2.6,40425,35.8
30005,MT,Blaine County,48.428282,-108.967648,1.5,39237,25.9
30009,MT,Carbon County,45.224475,-109.028551,4.9,53661,28.8
30015,MT,Chouteau County,47.886837,-110.436189,1.5,44645,32.5
30021,MT,Dawson County,47.272425,-104.901027,3.8,56167,37.1
30027,MT,Fergus County,47.222997,-109.22328,2.7,49147,29.8
30029,MT,Flathead County,48.314696,-114.054319,17.9,54382,29.9
30035,MT,Glacier County,48.705671,-112.990502,4.5,37719,41.6
30039,MT,Granite County,46.395358,-113.425683,1.8,48410,33.1
30055,MT,McCone County,47.629628,-105.757222,0.7,43650,41.1
30061,MT,Mineral County,47.155213,-115.06455,3.5,43458,36.3
30063,MT,Missoula County,47.027263,-113.892681,42.1,56207,21.3
30065,MT,Musselshell County,46.505665,-108.436982,2.4,43371,42.5
30071,MT,Phillips County,48.250155,-107.928833,0.8,44730,35.8
30073,MT,Pondera County,48.230312,-112.219928,3.8,42890,34
30087,MT,Rosebud County,46.161734,-106.701953,1.8,57674,32.1
30091,MT,Sheridan County,48.705523,-104.533913,2,51690,29.3
30093,MT,Silver Bow County,45.895959,-112.660222,47.6,47302,33.8
30095,MT,Stillwater County,45.663496,-109.391752,5.1,66226,35.8
30097,MT,Sweet Grass County,45.81306,-109.941312,2,52747,37.1
30101,MT,Toole County,48.645052,-111.733493,2.8,46326,39.1
30105,MT,Valley County,48.365713,-106.687883,1.5,48390,37.4
31005,NE,Arthur County,41.570856,-101.697045,0.6,46862,26.4
31011,NE,Boone County,41.7054,-98.066794,8,51911,34.3
31013,NE,Box Butte County,42.215665,-103.087821,10.5,57952,33.6
31015,NE,Boyd County,42.894448,-98.773022,3.9,42431,41.7
31019,NE,Buffalo County,40.855226,-99.074983,47.6,59193,24.9
31021,NE,Burt County,41.854179,-96.337746,14,57548,37
31023,NE,Butler County,41.226072,-97.13204,14.4,57208,37.7
31029,NE,Chase County,40.53039,-101.694192,4.4,54866,25.2
31039,NE,Cuming County,41.915865,-96.788517,16,59219,36.1
31041,NE,Custer County,41.393893,-99.726866,4.2,49995,31.7
31045,NE,Dawes County,42.711214,-103.134872,6.6,47487,23.9
31049,NE,Deuel County,41.112988,-102.332604,4.4,47097,33.4
31053,NE,Dodge County,41.577008,-96.645853,69.4,51682,36.3
31061,NE,Franklin County,40.183203,-98.96208,5.6,48778,35.5
31089,NE,Holt County,42.459287,-98.784766,4.3,55965,33
31095,NE,Jefferson County,40.175736,-97.143103,13.2,47075,39.9
31099,NE,Kearney County,40.506269,-98.948461,12.6,64456,34.2
31101,NE,Keith County,41.194404,-101.644474,7.9,52086,31.8
31111,NE,Lincoln County,41.050322,-100.744481,14.2,56803,30
31119,NE,Madison County,41.909929,-97.606856,60.9,55226,30.7
31121,NE,Merrick County,41.169801,-98.031051,16.2,56493,33
31127,NE,Nemaha County,40.387448,-95.850954,17.8,52069,31.4
31131,NE,Otoe County,40.637992,-96.131027,25.6,60734,36.4
31135,NE,Perkins County,40.856065,-101.636443,3.4,57251,25.3
31137,NE,Phelps County,40.516365,-99.406557,17,59003,31.9
31139,NE,Pierce County,42.271413,-97.610992,12.7,57367,34.4
31143,NE,Polk County,41.187925,-97.570663,12.3,59815,33
31149,NE,Rock County,42.413325,-99.45853,1.5,48260,38.9
31153,NE,Sarpy County,41.115064,-96.109125,664.6,79358,21.1
31155,NE,Saunders County,41.223152,-96.640923,27.7,67897,29.8
31159,NE,Seward County,40.871944,-97.140383,29.3,71024,26.9
31161,NE,Sheridan County,42.507074,-102.389698,2.2,43819,34.3
31163,NE,Sherman County,41.218743,-98.972849,5.6,47499,38.8
31167,NE,Stanton County,41.904793,-97.174724,14.3,66228,32.3
31177,NE,Washington County,41.533979,-96.224574,51.9,77838,30.9
31181,NE,Webster County,40.180646,-98.49859,6.6,45058,34.9
31183,NE,Wheeler County,41.937859,-98.522289,1.4,53369,34.3
32001,NV,Churchill County,39.525701,-118.270419,5,58429,32.4
32011,NV,Eureka County,39.977788,-116.272208,0.5,70036,39
32017,NV,Lincoln County,37.634605,-114.863037,0.5,55504,32.7
32029,NV,Storey County,39.438385,-119.524646,15.3,68236,30
33005,NH,Cheshire County,42.925455,-72.248217,109.1,60251,31.3
33017,NH,Strafford County,43.293177,-71.035927,333.7,69919,28
33019,NH,Sullivan County,43.361188,-72.222084,81.4,60034,37.2
34011,NJ,Cumberland County,39.328387,-75.121644,324.4,51790,38.5
34039,NJ,Union County,40.659871,-74.308696,5216.1,80737,28.7
35006,NM,Cibola County,34.93205,-108.000255,6,38097,31.8
35007,NM,Colfax County,36.612963,-104.640126,3.7,41592,32.8
35019,NM,Guadalupe County,34.869782,-104.784968,1.5,29515,42
35027,NM,Lincoln County,33.740941,-105.449083,4.2,45095,29.1
35041,NM,Roosevelt County,34.021457,-103.482725,8.1,41700,29.7
35051,NM,Sierra County,33.119479,-107.188161,2.9,31741,28.4
35055,NM,Taos County,36.576529,-105.637987,15,38405,26.3
35057,NM,Torrance County,34.634644,-105.846836,4.9,39123,36.6
35059,NM,Union County,36.488085,-103.475723,1.2,40426,42.1
36015,NY,Chemung County,42.155281,-76.747179,218.1,52565,36
36025,NY,Delaware County,42.193987,-74.966728,33.3,47382,37.7
36027,NY,Dutchess County,41.755009,-73.739951,373.9,79604,26.2
36033,NY,Franklin County,44.594374,-74.31067,31.7,48722,37.6
36035,NY,Fulton County,43.115609,-74.423678,112.1,51388,35.7
36039,NY,Greene County,42.286951,-74.149495,76.1,54514,38.2
36041,NY,Hamilton County,43.657879,-74.502456,2.8,59020,28.5
36049,NY,Lewis County,43.786397,-75.442617,21.3,52660,46.1
36123,NY,Yates County,42.638237,-77.104324,75,51089,34
37009,NC,Ashe County,36.436305,-81.49877,64,41864,32.3
37015,NC,Bertie County,36.06133,-76.962367,30.4,35433,38
37029,NC,Camden County,36.342344,-76.162488,41.5,65955,28.9
37031,NC,Carteret County,34.858313,-76.526967,131.3,55052,25.1
37039,NC,Cherokee County,35.136233,-84.061308,60.3,41262,34.6
37043,NC,Clay County,35.052997,-83.752264,49.3,42878,34.2
37075,NC,Graham County,35.348111,-83.830909,30.3,39502,37.2
37087,NC,Haywood County,35.557097,-82.972807,106.6,47183,26.5
37091,NC,Hertford County,36.363517,-76.981616,69.9,38216,31.7
37103,NC,Jones County,35.03216,-77.356443,21.6,43302,30.4
37131,NC,Northampton County,36.421774,-77.398352,41.2,37233,39.7
37133,NC,Onslow County,34.76346,-77.503297,233.1,50531,29.2
37139,NC,Pasquotank County,36.265276,-76.260355,179.2,46355,31.6
37143,NC,Perquimans County,36.178261,-76.404269,54.4,48337,30.8
37165,NC,Scotland County,34.840023,-79.477337,113.4,36730,34.1
37187,NC,Washington County,35.844589,-76.572334,38,36042,35.8
37193,NC,Wilkes County,36.209303,-81.165354,91.9,44080,31.5
38001,ND,Adams County,46.096815,-102.533198,2.4,53162,33.6
38009,ND,Bottineau County,48.794412,-100.831257,3.9,59161,29.2
38011,ND,Bowman County,46.107807,-103.506586,2.7,62270,30.7
38015,ND,Burleigh County,46.971843,-100.462001,49.8,72277,23.3
38023,ND,Divide County,48.818142,-103.497653,1.6,58715,36.7
38027,ND,Eddy County,47.723436,-98.900475,3.8,51327,31
38031,ND,Foster County,47.464327,-98.872817,5.3,58096,28.3
38033,ND,Golden Valley County,46.938924,-103.844612,1.7,58075,24.8
38035,ND,Grand Forks County,47.926003,-97.450851,46.5,54311,23.2
38039,ND,Griggs County,47.463463,-98.232444,3.4,54250,30.6
38043,ND,Kidder County,46.935385,-99.742727,1.8,45401,34.9
38045,ND,LaMoure County,46.464195,-98.526057,3.6,54514,27.7
38047,ND,Logan County,46.469278,-99.504585,2,50141,36.1
38051,ND,McIntosh County,46.117034,-99.443041,2.9,47288,29.7
38055,ND,McLean County,47.653055,-101.421794,4.2,64524,34.1
38057,ND,Mercer County,47.303279,-101.820765,8.1,82303,27.1
38059,ND,Morton County,46.713789,-101.279743,14.3,68043,30.6
38061,ND,Mountrail County,48.210291,-102.364756,4.2,67162,31.8
38063,ND,Nelson County,47.918667,-98.204428,3.2,50093,30.9
38077,ND,Richland County,46.265219,-96.93796,11.4,61174,27.5
38079,ND,Rolette County,48.768272,-99.840463,15.4,42021,25.2
38083,ND,Sheridan County,47.581373,-100.341499,1.4,39439,37.4
38085,ND,Sioux County,46.109282,-101.047525,3.8,37002,32.2
38087,ND,Slope County,46.445834,-103.462462,0.6,49843,28
38089,ND,Stark County,46.817031,-102.662026,18.1,71888,33
38093,ND,Stutsman County,46.971103,-98.957592,9.5,57002,34.6
38101,ND,Ward County,48.216686,-101.540537,30.6,63938,31.1
38103,ND,Wells County,47.580851,-99.671502,3.3,58261,34.2
39003,OH,Allen County,40.771528,-84.106546,264.2,50301,38.5
39005,OH,Ashland County,40.843274,-82.270121,125.6,54362,42.8
39007,OH,Ashtabula County,41.906644,-80.745641,144.6,46950,44.4
39011,OH,Auglaize County,40.561309,-84.224018,114.5,63754,43.7
39015,OH,Brown County,38.931377,-83.866772,91.5,55334,46.1
39021,OH,Champaign County,40.132759,-83.767543,93.5,57701,47.5
39023,OH,Clark County,39.917032,-83.783676,348,50089,36.8
39033,OH,Crawford County,40.848508,-82.924771,109,44715,45.8
39037,OH,Darke County,40.132176,-84.620438,88.5,53853,48.6
39039,OH,Defiance County,41.321679,-84.486433,94.9,56740,44
39047,OH,Fayette County,39.553845,-83.459327,71.4,47733,47.2
39051,OH,Fulton County,41.597264,-84.124267,105.3,62800,41.4
39053,OH,Gallia County,38.817046,-82.301746,66.3,43785,40.7
39063,OH,Hancock County,41.000471,-83.666034,140.7,61579,36.2
39065,OH,Hardin County,40.660415,-83.664077,68.1,49580,48.4
39067,OH,Harrison County,40.292318,-81.091565,39.4,50301,48.2
39069,OH,Henry County,41.335072,-84.065882,67.8,57705,43.2
39071,OH,Highland County,39.184488,-83.603668,78.8,49161,45.4
39073,OH,Hocking County,39.490343,-82.483445,69.7,50568,44.8
39083,OH,Knox County,40.40362,-82.422393,115.9,56885,40
39087,OH,Lawrence County,38.603866,-82.517186,137.7,43031,43.5
39091,OH,Logan County,40.387553,-83.766343,100,61699,49
39097,OH,Madison County,39.896607,-83.400885,93.2,61645,41.5
39101,OH,Marion County,40.588208,-83.172927,164.7,45419,43.4
39105,OH,Meigs County,39.089807,-82.028397,55.3,44286,41.8
39107,OH,Mercer County,40.535333,-84.632059,88.3,62782,46.5
39111,OH,Monroe County,39.725969,-81.090658,32.1,46314,52.2
39115,OH,Morgan County,39.624946,-81.861699,36.2,40557,45.6
39117,OH,Morrow County,40.525266,-82.797729,85.8,60452,44.5
39119,OH,Muskingum County,39.966046,-81.943506,129.5,49586,42.1
39127,OH,Perry County,39.743187,-82.237953,88.4,51534,44.9
39135,OH,Preble County,39.737906,-84.645358,99.7,53904,43.6
39141,OH,Ross County,39.323763,-83.059585,113.3,49385,42.3
39147,OH,Seneca County,41.120008,-83.127436,103,52165,46.1
39149,OH,Shelby County,40.33668,-84.204143,121.2,63398,42.5
39159,OH,Union County,40.295901,-83.367042,121.1,84861,34.1
39163,OH,Vinton County,39.252014,-82.485961,32.6,43457,46.2
39169,OH,Wayne County,40.829661,-81.887194,206.4,59142,39.4
39175,OH,Wyandot County,40.840122,-83.313172,55.6,55995,46.2
40001,OK,Adair County,35.8975,-94.651671,39.6,35156,45.6
40007,OK,Beaver County,36.748334,-100.483056,3.1,52550,36
40009,OK,Beckham County,35.273945,-99.671638,24.5,47825,38.4
40015,OK,Caddo County,35.16792,-98.381045,23.2,48533,39.9
40021,OK,Cherokee County,35.904367,-94.996796,62.7,42913,31.4
40023,OK,Choctaw County,34.027645,-95.554208,19.7,35308,39.4
40029,OK,Coal County,34.582861,-96.288039,11.5,39396,41.7
40037,OK,Creek County,35.907732,-96.379793,73.6,54478,40.5
40043,OK,Dewey County,35.978433,-99.014094,4.8,50728,39.4
40045,OK,Ellis County,36.224258,-99.750139,3.4,51867,38.6
40047,OK,Garfield County,36.378273,-97.787729,57.2,52387,36.8
40053,OK,Grant County,36.788254,-97.788151,4.5,49073,34.7
40057,OK,Harmon County,34.745971,-99.844194,5.4,38537,23.5
40059,OK,Harper County,36.800456,-99.662842,3.5,55112,30.8
40061,OK,Haskell County,35.232294,-95.109578,22.1,37776,37.4
40063,OK,Hughes County,35.052934,-96.251183,17.4,37566,39.2
40065,OK,Jackson County,34.593949,-99.41221,32.9,47747,27.6
40069,OK,Johnston County,34.313455,-96.654255,17,39756,35.6
40073,OK,Kingfisher County,35.949431,-97.934568,16.7,59266,35.4
40077,OK,Latimer County,34.875137,-95.272263,15.4,38284,36.2
40079,OK,Le Flore County,34.899642,-94.703491,31.7,38709,40.3
40081,OK,Lincoln County,35.703118,-96.881392,36,48039,39.2
40099,OK,Murray County,34.485766,-97.071557,32.4,50031,37.4
40107,OK,Okfuskee County,35.466804,-96.327762,19.7,37545,38.6
40117,OK,Pawnee County,36.313704,-96.696669,29.2,46949,43.7
40121,OK,Pittsburg County,34.92554,-95.74813,35.1,42376,38.5
40135,OK,Sequoyah County,35.502435,-94.750757,63,38998,38.5
40141,OK,Tillman County,34.371085,-98.931701,9.2,41186,33.6
40145,OK,Wagoner County,35.963479,-95.5141,130.1,62889,32.9
40153,OK,Woodward County,36.425619,-99.273661,16.2,55134,40.7
41015,OR,Curry County,42.466671,-124.211407,13.7,48788,26.7
41023,OR,Grant County,44.496326,-119.014057,1.6,46141,33.3
41029,OR,Jackson County,42.411782,-122.675797,73,55511,26.3
41033,OR,Josephine County,42.385382,-123.597245,50.4,46578,30.9
41043,OR,Linn County,44.494824,-122.543756,50.9,54292,30
42005,PA,Armstrong County,40.812379,-79.464128,105.5,49436,48
42009,PA,Bedford County,39.997115,-78.48998,49.2,50257,51.2
42013,PA,Blair County,40.497926,-78.31064,241.7,49244,45.4
42015,PA,Bradford County,41.791495,-76.502124,54.6,50978,46.7
42023,PA,Cameron County,41.438289,-78.198315,12.8,41770,47.4
42033,PA,Clearfield County,41.000249,-78.473749,71.3,46706,49.1
42051,PA,Fayette County,39.914115,-79.644586,172.8,50381,49.2
42053,PA,Forest County,41.513304,-79.249705,18.1,41750,55.6
42057,PA,Fulton County,39.910751,-78.122617,33.9,52277,52.2
42061,PA,Huntingdon County,40.422321,-77.968584,52.5,49019,49.2
42079,PA,Luzerne County,41.172787,-75.976035,360.4,53469,38.9
42081,PA,Lycoming County,41.343624,-77.055253,94.5,53820,39.1
42083,PA,McKean County,41.81459,-78.572463,44.4,46529,47.8
42085,PA,Mercer County,41.300014,-80.252786,173.4,48788,43.5
42093,PA,Montour County,41.029261,-76.665259,140.3,61314,40.9
42097,PA,Northumberland County,40.851524,-76.709877,206.2,47243,50
42109,PA,Snyder County,40.755348,-77.072954,120.8,56991,46.2
42119,PA,Union County,40.962179,-77.055475,142.2,55679,38.8
42127,PA,Wayne County,41.646589,-75.292485,72.8,53602,43.8
44001,RI,Bristol County,41.705271,-71.285053,2064,80231,19.9
44003,RI,Kent County,41.67775,-71.576314,985.9,69089,28.4
44005,RI,Newport County,41.502732,-71.284063,809.6,77760,21.7
44007,RI,Providence County,41.870488,-71.578242,1530.3,56141,30.9
44009,RI,Washington County,41.401162,-71.617612,385.7,86715,22.7
45003,SC,Aiken County,33.549317,-81.63387,149.5,52633,32.2
45023,SC,Chester County,34.689345,-81.161249,57.1,42116,41.2
45031,SC,Darlington County,34.332185,-79.962116,122.4,37206,35.4
45049,SC,Hampton County,32.778323,-81.143362,37.7,35871,46.9
45069,SC,Marlboro County,34.601805,-79.677942,60.3,33534,41.4
46003,SD,Aurora County,43.724719,-98.577587,3.8,53107,33.6
46013,SD,Brown County,45.589254,-98.352175,21.3,60082,30.5
46019,SD,Butte County,44.896435,-103.501762,4.5,44388,42.2
46021,SD,Campbell County,45.782241,-100.027951,2,45737,36.9
46029,SD,Codington County,44.966324,-97.198843,39.5,55580,36.8
46031,SD,Corson County,45.69834,-101.176017,1.6,34024,34.2
46033,SD,Custer County,43.684943,-103.46225,5.3,58806,30.6
46039,SD,Deuel County,44.75629,-96.690239,7,55404,37.7
46045,SD,Edmunds County,45.41168,-99.205362,3.6,58977,35.3
46047,SD,Fall River County,43.221504,-103.512102,4.1,46782,31.9
46057,SD,Hamlin County,44.680619,-97.178598,11.6,65776,42.3
46059,SD,Hand County,44.546713,-99.004575,2.4,52568,32.7
46067,SD,Hutchinson County,43.33671,-97.749383,9,54434,33
