FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18
48355,TX,Nueces County,27.739406,-97.521643,405.8,53034,28.9
48361,TX,Orange County,30.120918,-93.893358,245.3,56556,38.8
48369,TX,Parmer County,34.532163,-102.784853,11.7,50539,31.3
48375,TX,Potter County,35.398675,-101.893804,133.3,41912,31.6
48391,TX,Refugio County,28.312496,-97.160479,9.6,44821,36.7
48409,TX,San Patricio County,28.011782,-97.517165,93.5,53559,32.7
48425,TX,Somervell County,32.217942,-97.769211,45.5,63929,34.5
48451,TX,Tom Green County,31.401583,-100.461355,72.4,51393,30.5
48457,TX,Tyler County,30.769579,-94.379449,23.5,44041,44.2
48495,TX,Winkler County,31.831416,-103.055986,8.5,56781,27.9
49019,UT,Grand County,38.974326,-109.57345,2.5,50750,28.4
49051,UT,Wasatch County,40.334884,-111.161568,20,85380,20.4
51005,VA,Alleghany County,37.787905,-80.008669,36.5,46538,40
51023,VA,Botetourt County,37.553193,-79.805318,61.2,71874,32.3
51025,VA,Brunswick County,36.764531,-77.860916,30.8,41803,37.5
51029,VA,Buckingham County,37.573928,-78.529169,29.6,45889,43.8
51047,VA,Culpeper County,38.48593,-77.956476,123.1,72111,30.2
51089,VA,Henry County,36.620593,-79.980584,141.6,36471,34.3
51101,VA,King William County,37.70826,-77.091054,58.2,68724,36.1
51107,VA,Loudoun County,39.08113,-77.638857,605.8,140382,12.4
51161,VA,Roanoke County,37.331077,-80.19011,368.7,68734,25.5
51510,VA,Alexandria city,38.818343,-77.082026,9314.3,99425,12
51540,VA,Charlottesville city,38.037658,-78.485381,4246.3,56997,18.7
51550,VA,Chesapeake city,36.679376,-76.301788,652,78846,25
51570,VA,Colonial Heights city,37.261685,-77.396804,2315.3,56800,32.2
51595,VA,Emporia city,36.696182,-77.535975,859.8,36908,35.9
51650,VA,Hampton city,37.04803,-76.297149,2673.2,54763,28.2
51660,VA,Harrisonburg city,38.436013,-78.874197,2808.2,42640,26.4
51670,VA,Hopewell city,37.29101,-77.298944,2197.9,42568,36.4
51683,VA,Manassas city,38.747561,-77.484727,3827.8,79141,26.5
51690,VA,Martinsville city,36.683527,-79.863648,1261.5,33892,31.2
51700,VA,Newport News city,37.075978,-76.521719,2630,50283,28.6
51770,VA,Roanoke city,37.27783,-79.958472,2279.8,42715,32.7
51810,VA,Virginia Beach city,36.779322,-76.02402,1758.9,76520,21.4
51840,VA,Winchester city,39.173869,-78.176356,2838.1,51456,25
53007,WA,Chelan County,47.859892,-120.618543,24.8,57243,27.2
53029,WA,Island County,48.158436,-122.670503,376.6,65987,22.4
53033,WA,King County,47.493554,-121.832375,912.9,94822,15.2
53047,WA,Okanogan County,48.550971,-119.691035,7.8,48345,30.1
53061,WA,Snohomish County,48.054913,-121.766412,341.8,87096,23.8
53063,WA,Spokane County,47.620379,-117.404392,267.2,59408,23.6
54011,WV,Cabell County,38.41958,-82.243392,342.8,39790,33.1
54035,WV,Jackson County,38.834234,-81.677717,62.9,48731,44
54057,WV,Mineral County,39.405626,-78.956581,86.1,48578,48.4
54079,WV,Putnam County,38.510513,-81.906109,160.5,61995,37.3
54091,WV,Taylor County,39.329072,-80.045629,97.8,46370,46
55009,WI,Brown County,44.473961,-87.995926,468.2,62097,30.2
55021,WI,Columbia County,43.471882,-89.330472,74.2,65435,33.9
55035,WI,Eau Claire County,44.726355,-91.286414,154.8,60111,25.3
55043,WI,Grant County,42.870062,-90.695368,44.7,57328,36.4
55053,WI,Jackson County,44.324895,-90.806541,20.7,52919,40
55057,WI,Juneau County,43.932836,-90.113984,34.8,52891,41.8
55059,WI,Kenosha County,42.579703,-87.424898,611.9,65013,31
55063,WI,La Crosse County,43.908222,-91.111758,253.8,60619,25.4
55071,WI,Manitowoc County,44.105108,-87.313828,138.3,56466,38.5
55073,WI,Marathon County,44.898036,-89.757823,86.8,63442,34.5
55095,WI,Polk County,45.46803,-92.453154,48.4,59990,37.7
55097,WI,Portage County,44.476246,-89.49807,87.4,59032,31.8
55127,WI,Walworth County,42.66811,-88.541731,184.2,64234,31.6
55137,WI,Waushara County,44.112825,-89.239752,39.1,52340,41.8
56023,WY,Lincoln County,42.228788,-110.679842,4.4,69598,31.8
